rpm,x_mean,x_std,x_var,x_rms,x_skewness,x_kurtosis,x_ppk,x_true_peak,x_crest_factor,y_mean,y_std,y_var,y_rms,y_skewness,y_kurtosis,y_ppk,y_true_peak,y_crest_factor,label
6120.0,2.56081094219,0.00358837885256,1.28764627895e-05,2.56081345633,-1.9463426662757457,26.648667852788716,0.064323,2.572533,1.00457649254,0.802498668709,0.00362082379268,1.31103649376e-05,0.802506837133,0.3337568274629866,-1.302020035602175,0.017588,0.816014,1.0168312122,True
5655.0,2.56038224512,0.0628066312017,0.0039446729229,2.56115245818,-0.10755998959573103,-1.2111342935149572,0.419597,2.661528,1.03919155281,0.8556930624,0.141888713396,0.0201324069893,0.86737709448,0.685498438950613,-1.1526941997261229,0.405069,1.11344,1.28368619264,False
5805.0,2.560474137,0.0653076025137,0.00426508294608,2.56130687134,-0.05551956588707841,-1.3139167946819317,0.38347,2.668753,1.04194972881,0.85725253365,0.142038866852,0.0201750396965,0.868940128056,0.6791703494704469,-1.191951126630386,0.405069,1.11344,1.28137712145,False
5835.0,2.56048077027,0.0653376174108,0.00426900424893,2.56131426794,-0.01751880375311064,-1.3334150150223165,0.387524,2.670692,1.04270375308,0.8564625842,0.142072803641,0.0201846815345,0.868166366354,0.6871469625049371,-1.1757798090445708,0.404893,1.113264,1.28231643513,False
5865.0,2.5605881032,0.0658211552454,0.00433242447784,2.5614339458,-0.02831611404954637,-1.1968554912129343,0.435105,2.672806,1.0434803538,0.85690331105,0.14215446855,0.0202078929287,0.868614516006,0.6830099540018688,-1.18039299664113,0.407707,1.116078,1.28489448361,False
5895.0,2.56054049504,0.0661884820585,0.0043809151572,2.56139581906,-0.006573291150574801,-1.1973540102078595,0.418716,2.674216,1.04404636726,0.85749079515,0.141547644463,0.0200357356531,0.869095046252,0.6808683756490268,-1.1758511700421552,0.406124,1.114495,1.28236261938,False
5490.0,2.56060872496,0.0584717517552,0.00341894575332,2.56127624205,0.037173913823777334,-1.4131969989878068,0.372015,2.654831,1.03652661763,0.8518027135,0.141803244117,0.0201081600422,0.863525345759,0.6972854222219345,-1.095628322853036,0.407356,1.115727,1.29206051158,False
5505.0,2.56066784483,0.0584716112799,0.00341892932567,2.56133534331,0.05769361408974286,-1.4251046719473215,0.369901,2.654655,1.03643398626,0.85250116305,0.142675799959,0.0203563838938,0.864357921752,0.6844325569605949,-1.1268345688754122,0.405069,1.11344,1.28817006471,False
5520.0,2.56066044209,0.0585530659463,0.00342846153171,2.56132980329,0.07939467838837905,-1.4376833818169246,0.355098,2.655184,1.03664276135,0.85427915735,0.143478005192,0.0205859379738,0.866244086073,0.6620037726971295,-1.1764729254798594,0.406652,1.115023,1.2871926261,False
5535.0,2.56064008185,0.0587365214833,0.00344997895595,2.56131364884,0.08109775745439346,-1.3811614473229488,0.356684,2.656417,1.03713069315,0.8556864346,0.143969083935,0.0207270971291,0.867713300283,0.6462536695500195,-1.2125100727402398,0.405597,1.113968,1.28379730913,False
5535.0,2.56068339236,0.0584857757503,0.00342058596511,2.56135121018,0.1123664520069314,-1.463324805384254,0.361442,2.654655,1.03642756583,0.8566434222,0.144403336674,0.0208523236425,0.868729115686,0.6347769060018135,-1.238770062149427,0.428462,1.136833,1.30861620668,False
5205.0,2.5606256287,0.0520739138753,0.00271169250629,2.56115507201,0.021669555298067116,-1.4183588785321113,0.339414,2.64461,1.03258487895,0.84372026125,0.145292701579,0.0211099691321,0.856138918854,0.7189032293096211,-1.1189446865974033,0.382556,1.090927,1.27424063546,False
5220.0,2.56054479806,0.0523785871138,0.00274351638804,2.56108047107,-0.002639835219513741,-1.269384063148294,0.354922,2.646549,1.03337205914,0.84301811915,0.145166409034,0.0210732863117,0.855425528919,0.7275697210380979,-1.1041885805496074,0.382556,1.090927,1.27530330008,False
5205.0,2.56030881362,0.0527351904958,0.00278100031662,2.56085185465,-0.033709457054186515,-1.0945379596866178,0.355627,2.646725,1.03353303909,0.8438019118,0.145402059531,0.0211417589158,0.85623794898,0.721669130099636,-1.1140735848047436,0.382556,1.090927,1.27409326029,False
5205.0,2.56058458509,0.0524549781682,0.00275152473462,2.56112181322,0.03169510325318971,-1.3919531311832907,0.354569,2.648311,1.03404335801,0.84391584955,0.145470848709,0.0211617678241,0.856361914698,0.7220121479630474,-1.111513451705698,0.382556,1.090927,1.27390882438,False
5235.0,2.56065675964,0.0526282942003,0.00276973735043,2.56119752812,0.023442108453385575,-1.3703733276803602,0.345406,2.650602,1.03490729274,0.84533384555,0.145415913012,0.021145787757,0.857750020804,0.7123310498223566,-1.1234328566103264,0.382556,1.090927,1.271847244,False
4860.0,2.56070787578,0.046767352704,0.00218718527894,2.5611349067,-0.0026529114230551343,-1.4506539229591802,0.309279,2.632979,1.028051663,0.83510554965,0.136334805865,0.0185871792902,0.846161012069,0.8486047831812793,-0.7734588719640088,0.381148,1.089519,1.28760245918,False
4875.0,2.56070423805,0.0471135636403,0.00221968787889,2.56113761493,0.004378664744670648,-1.4783273719862422,0.307164,2.633684,1.0283258442,0.8354403905,0.136991600793,0.0187666986877,0.846597510489,0.8396540728363404,-0.8026376854847004,0.38238,1.090751,1.28839381936,False
4860.0,2.56067196423,0.0471680624449,0.0022248261148,2.56110634971,-0.010048335366098397,-1.4123817264949274,0.318266,2.634741,1.02875110996,0.8353832131,0.136975362754,0.0187622500016,0.846538459097,0.8425791558836887,-0.7965604079111808,0.382204,1.090575,1.28827578745,False
4875.0,2.56052789371,0.0473152423113,0.00223873215498,2.56096501862,-0.024094913031019776,-1.3219513909392242,0.320734,2.637209,1.02977158252,0.83554952505,0.136930916346,0.0187500758513,0.846695390718,0.8392825722681645,-0.8012590498238299,0.382556,1.090927,1.28845274459,False
4875.0,2.56069513243,0.0473491131666,0.00224193851766,2.56113285477,-0.01769863037459425,-1.3854641292717609,0.320734,2.636504,1.02942883072,0.8354037744,0.136678094743,0.0186809015825,0.846510701565,0.8424073207369139,-0.7910645585405431,0.38238,1.090751,1.28852594301,False
4635.0,2.56062469181,0.0439777707848,0.0019340443232,2.56100231485,-0.03572280387800666,-1.3253432656423068,0.315446,2.63245,1.027898329,0.82809244685,0.128374129877,0.0164799172216,0.837983900652,0.9540402357250165,-0.4158388242200286,0.382028,1.090399,1.30121712261,False
4635.0,2.56071825354,0.0439624376322,0.00193269592256,2.56109559953,-0.006303899202472887,-1.4917155095250756,0.141334,2.632098,1.02772344792,0.82809784145,0.128587590936,0.0165347685428,0.838021958875,0.9514510204057237,-0.4246046993861574,0.381148,1.089519,1.30010793686,False
4635.0,2.56063382714,0.0441729201722,0.00195124687654,2.56101480737,-0.07986268488217885,-1.085905053129667,0.318971,2.634036,1.02851260071,0.8278403371,0.128416789366,0.0164908717911,0.837741305846,0.9610885775041206,-0.4049206606721536,0.372354,1.080725,1.2900462141,False
4620.0,2.56054421066,0.0439496523833,0.00193157194462,2.56092136285,-0.03293459947468749,-1.316878759769979,0.323377,2.63386,1.02848140447,0.82794981185,0.128514708826,0.0165160303847,0.837864500577,0.9607047070477874,-0.41044527453885626,0.372002,1.080373,1.28943641753,False
4620.0,2.56060867747,0.0440186867626,0.0019376447843,2.56098700581,-0.03201345768753472,-1.3326103782588647,0.310159,2.63245,1.02790447356,0.82767091645,0.128308662983,0.0164631129964,0.837557316805,0.962466616255973,-0.3991082666685797,0.371299,1.07967,1.28906998761,False
4200.0,2.56055804916,0.0357033762536,0.00127473107591,2.56080695371,-0.018266644035540566,-1.4830264322686968,0.116134,2.618,1.02233399367,0.8201101165,0.119239373622,0.0142180282218,0.828733148491,1.1109193560361896,0.1158660611326825,0.370068,1.078439,1.30131032162,False
4185.0,2.56069756145,0.0355802340882,0.00126595305777,2.56094473862,-0.01996340439496608,-1.4764626700787251,0.116486,2.619057,1.02269172798,0.82055760955,0.119045505134,0.0141718322927,0.829148130845,1.1064788086239636,0.11159049159038181,0.36655,1.074921,1.29641611675,False
4185.0,2.56061943545,0.0356997666435,0.0012744733384,2.56086828372,-0.015785071506923695,-1.482006105646446,0.116838,2.619938,1.02306628445,0.8199835654,0.118907368815,0.0141389623585,0.828560202933,1.1133562980303209,0.1301323934802281,0.366198,1.074569,1.29691119148,False
4200.0,2.56047943038,0.0356942456394,0.00127407917177,2.56072821529,-0.0207168991610015,-1.3845663232580638,0.293418,2.618528,1.0225716202,0.81973843685,0.118680577898,0.0140850795703,0.82828508644,1.1164163037667827,0.14508326091789447,0.366374,1.074745,1.29755445027,False
4200.0,2.56072887582,0.0357376019487,0.00127717619304,2.56097824115,-0.018651792687897305,-1.4807612446812846,0.116133,2.619938,1.02302235837,0.8201208613,0.118751042758,0.0141018101561,0.828673661519,1.1100636531246717,0.12952150711287747,0.371475,1.079846,1.30310163113,False
3945.0,2.56059510104,0.0322006098766,0.00103687927643,2.56079756145,-0.005185990391246312,-1.4782597415245684,0.104502,2.612184,1.02006657587,0.81254438695,0.103248329859,0.0106602176187,0.819077895186,1.24427901895456,1.0067214116924452,0.363208,1.071579,1.30827483723,False
3945.0,2.56062122289,0.0322406259411,0.00103945796108,2.56082418473,-0.011009511181608965,-1.4812092265418495,0.104151,2.612361,1.02012508925,0.8087447458,0.0965287274572,0.00931779522451,0.814485026924,1.2571104139165212,1.3778222440990913,0.363208,1.071579,1.31565217847,False
3945.0,2.56053849079,0.0321702159213,0.00103492279242,2.56074057366,-0.009093219503284173,-1.4762707459595208,0.103093,2.611127,1.01967650564,0.8092795131,0.0979107645651,0.00958651781772,0.815180868361,1.2554560269064194,1.2967308167474059,0.362856,1.071227,1.31409732684,False
3945.0,2.56065065286,0.0322723619154,0.0010415053436,2.56085401211,-0.013180834900816455,-1.478240951877339,0.102036,2.610951,1.01956260984,0.8094241055,0.0980820663979,0.00962009174889,0.815345003243,1.257263915783791,1.2928477108156358,0.362856,1.071227,1.31383278948,False
3960.0,2.56070447692,0.0323206643379,0.00104462534324,2.56090844106,-0.015213197066568327,-1.4782261940106802,0.104327,2.611832,1.01988495884,0.8095401935,0.098424551322,0.00968739230294,0.815501512687,1.257091701402539,1.2781407114869312,0.362856,1.071227,1.31358064128,False
3525.0,2.56061986233,0.0273974539621,0.000750620483603,2.56076642821,-0.02035410146277796,-1.449336374339217,0.096749,2.605135,1.01732628611,0.792319781272,0.0622598953099,0.003876294564,0.794762184782,0.0034261077038321313,-1.367939098167559,0.27544,0.983811,1.23786840748,False
3510.0,2.56074172684,0.0272969857454,0.000745125430786,2.56088721286,-0.02438743162618237,-1.4412241552078935,0.097278,2.605664,1.01748487279,0.792047101704,0.0620899588114,0.00385516298521,0.794477044541,-0.01664815673518751,-1.410081119930745,0.274385,0.982756,1.2369847647,False
3510.0,2.5606360704,0.0272953143378,0.000745034184797,2.56078154461,-0.017888428923192663,-1.4505207137022307,0.096044,2.60443,1.01704497421,0.792324492509,0.0623052295084,0.00388194162409,0.794770434184,-0.003365716215010877,-1.347067450779074,0.278606,0.986977,1.24183909913,False
3510.0,2.56076508956,0.0272525050794,0.0007426990331,2.56091010052,-0.02373774137486329,-1.4462446686950143,0.09763,2.60584,1.01754450477,0.792251522209,0.0622776507261,0.00387850577997,0.794695526741,-0.016230427321165617,-1.3730716184393092,0.275264,0.983635,1.23775076982,False
3510.0,2.56070920966,0.0272763529101,0.000743999428076,2.56085447768,-0.020316457339757184,-1.4525685248571913,0.095339,2.604607,1.01708512635,0.793055226636,0.0631965417856,0.00399380289366,0.795569227276,0.04148872752627103,-1.192213746812923,0.287752,0.996123,1.25208839891,False
3195.0,2.5607430697,0.0265599259191,0.00070542966483,2.56088080525,-0.012837907903151837,-1.4242067460501158,0.099744,2.608307,1.01851948543,0.789815839791,0.0566356439274,0.00320759616307,0.791843833687,-0.06935114643282332,-1.2142231498979899,0.265766,0.974137,1.23021353272,False
3180.0,2.56075966341,0.0264378166617,0.000698958149836,2.56089613454,-0.014085158362936395,-1.4263125351269799,0.095163,2.60866,1.01865123103,0.789732002452,0.0563209487747,0.00317204927088,0.791737762752,-0.09013124706147933,-1.264395348914414,0.261017,0.969388,1.22438014909,False
3195.0,2.56072166941,0.0263662962462,0.000695181577743,2.5608574052,-0.010390057349548763,-1.4291191471925688,0.098688,2.609365,1.01894193511,0.790918279726,0.05789688437,0.00335204921975,0.793034535455,0.05301211528504491,-0.8574436161347392,0.274033,0.982404,1.23879094299,False
3180.0,2.56076437943,0.0263143283973,0.000692443879001,2.56089957844,-0.005962408241699828,-1.423225881933156,0.09904,2.607426,1.01816799923,0.790434119381,0.056647319235,0.00320891877652,0.79246136553,-0.05374486023997983,-1.1264453463979727,0.26946,0.977831,1.23391630499,False
3180.0,2.56079873891,0.0263020153744,0.000691796012753,2.56093380961,-0.011016398827202345,-1.4283493914621987,0.100097,2.608307,1.01849840484,0.790460185132,0.0570031148921,0.0032493551074,0.79251287648,-0.028358931808301735,-1.0744096204497777,0.270163,0.978534,1.23472315598,False
2445.0,2.56075047834,0.0257891057457,0.000665077975162,2.56088033502,-0.007499585167583593,-1.4241773230155117,0.094105,2.602844,1.01638642166,0.791403157494,0.0267029959819,0.000713049994409,0.791853526661,-0.922498590345671,-0.4530280157027913,0.112744,0.844684,1.06671748191,False
2415.0,2.56059341691,0.0256251351773,0.000656647552857,2.56072163546,0.0009609449257829172,-1.422724338412803,0.094634,2.60302,1.01651814237,0.791454755702,0.0272374356899,0.00074187790296,0.791923296934,-0.8584023646956608,-0.45967691030800006,0.113799,0.844684,1.06662350163,False
2430.0,2.56085216361,0.0255575119836,0.00065318641879,2.56097969346,-0.012257926092321935,-1.4212266891037169,0.09481,2.603373,1.01655355044,0.791866273299,0.027239620807,0.000741996941707,0.792334646302,-0.8666927265118841,-0.39323733978016584,0.114678,0.845563,1.06717913188,False
2430.0,2.5608300077,0.0255501858832,0.000652811998665,2.56095746555,-0.011319614568415983,-1.4202123703335192,0.09481,2.60443,1.01697510991,0.791716852959,0.0270744521126,0.000733025957195,0.79217965211,-0.88608618326218,-0.41108217032635297,0.113799,0.844684,1.0662783344,False
2430.0,2.56067887611,0.0254872105065,0.000649597899402,2.56080571392,-0.0023989557337582147,-1.4191866543442002,0.094634,2.603197,1.01655388609,0.791674935597,0.0270981817166,0.000734311452348,0.792138570645,-0.8886891924552428,-0.40544611383285645,0.113799,0.844684,1.06633363316,False
